An industrial machine made 9 shirts yesterday and 44 shirts today. It can make 3 shirts a minute. How many minutes did the machine work yesterday?,3,"Let's first find out how many shirts the machine made in total: 9 shirts made yesterday + 44 shirts made today = 53 shirts in total  Now, let's find out how many shirts the machine made per minute: 3 shirts per minute  To find out how many minutes the machine worked yesterday, we need to divide the total number of shirts by the shirts made per minute: 53 shirts / 3 shirts per minute = 17.67 minutes  Since the machine cannot work for a fraction of a minute, we round up to the nearest whole number. Therefore, the machine worked for 18 minutes.  # 18",,18
Bryan took a look at his books and magazines. If he has 9 books and 46 magazines in each of his 10 bookshelves How many magazines does he have in total?,460,Let's calculate the total number of magazines Bryan has in all his bookshelves.  Number of magazines in each bookshelf = 46 Number of bookshelves = 10  Total number of magazines = 46 * 10  # Total number of magazines = 460,,460
Dave had 17 apps on his phone. After adding some he had 18 left. How many apps did he add?,1,"Let x be the number of apps Dave added.  Initially, Dave had 17 apps. After adding x apps, he had 17 + x apps. We are given that after adding some apps, he had 18 apps left. This means: 17 + x = 18 x = 18 - 17 x = 1  Therefore, Dave added 1 app.  # 1",,1
Dan has $ 4. He bought a candy bar for $ 7 and a chocolate for $ 6. How much money did he spend buying the candy bar and chocolate?,13,"Let's denote the cost of the candy bar as $7 and the cost of the chocolate as $6. The total amount Dan spent is the sum of the cost of the candy bar and the cost of the chocolate.  Total amount spent = Cost of candy bar + Cost of chocolate Total amount spent = $7 + $6 Total amount spent = $13  Therefore, Dan spent $13 buying the candy bar and chocolate.  # $13",,13
The bananas in Philip's collection are organized into 196 groups. If there are a total of 392 bananas in Philip's banana collection How big is each group?,2,"Let the number of bananas in each group be represented by x. Since there are 196 groups, the total number of bananas is 196 * x = 392. Solving for x, we get x = 392 / 196 = 2.  Therefore, each group contains 2 bananas.  # 2",,2
The cave is 1218 feet deep and they are already at 849 feet. If they are travelling at speed of 17 How much farther until they reach the end of the cave?,369,"Let's first find out how much farther they need to travel to reach the end of the cave.  The total depth of the cave is 1218 feet, and they are already at 849 feet. So, the distance they need to cover is: 1218 feet - 849 feet = 369 feet  Now, we need to find out how many feet they can cover in one hour, given that they are traveling at a speed of 17 feet per hour.  To find out how long it will take for them to cover the remaining distance, we divide the total distance by the speed: Time = Distance / Speed Time = 369 feet / 17 feet/hour Time ≈ 21.71 hours  Therefore, they need to travel approximately 369 feet more to reach the end of the cave.   #369",,369
The Ferris wheel in paradise park has 4 seats. If 20 people can ride the wheel at the same time How many people can each seat hold?,5,"Let the number of trees planted by the workers be x.  Initially, there were 15 trees in the grove. After the workers planted x trees, there were 21 trees in total.  So, the equation representing this situation is: 15 + x = 21  Solving for x: x = 21 - 15 x = 6  Therefore, the grove workers planted 6 trees today.  # 6",,6
A farmer had 177 tomatoes and 12 potatoes in his garden. If he picked 53 tomatoes How many tomatoes and potatoes does he have left?,136,"Let's solve the last question step by step:  Initially, the farmer had 177 tomatoes and 12 potatoes in his garden.  After picking 53 tomatoes, he will have 177 - 53 = 124 tomatoes left.  The number of potatoes remains the same, so he still has 12 potatoes.  Therefore, the farmer has 124 tomatoes and 12 potatoes left in his garden.  # The farmer has 124 tomatoes and 12 potatoes left.",,12
Danny collects bottle caps. He lost 66 bottle caps at the park. Now he has 25 bottle caps in his collection. How many bottle caps did danny have at first?,91,"Let's denote the number of bottle caps Danny had at first as \( x \). After losing 66 bottle caps, he has 25 left, so we can write the equation:  \[ x - 66 = 25 \]  Solving for \( x \):  \[ x = 25 + 66 \]  \[ x = 91 \]  Therefore, Danny had 91 bottle caps at first.  # 91",,91
"Jack received 4 emails in the morning, 5 emails in the afternoon and 8 emails in the evening. How many emails did Jack receive in the afternoon and evening?",13,"Let's add the number of emails Jack received in the afternoon and evening:  5 (emails in the afternoon) + 8 (emails in the evening) = 13  So, Jack received 13 emails in the afternoon and evening.  # 13",,13
Paco had 22 sweet cookies and 75 salty cookies. He ate 15 sweet cookies and 54 salty cookies. How many sweet cookies did Paco have left?,7,"Let's calculate the number of sweet cookies Paco had left.  Paco had 22 sweet cookies and ate 15 sweet cookies, so he had 22 - 15 = 7 sweet cookies left.  Therefore, Paco had 7 sweet cookies left.   # 7",,7
The ring toss game at the carnival made the same amount of money each day. In total in 5 days they earned 165 dollars. How much did they make per day?,33,"Let's denote the amount of money made per day as $x. Since the total amount made in 5 days is $165, we can set up the equation:  5x = 165  To find the amount made per day, we divide both sides by 5:  x = 165 / 5 x = 33  Therefore, the ring toss game made $33 per day.  # 33",,33
Dave had 24 files and 13 apps on his phone. After deleting some apps and files he had 17 apps and 21 files left. How many files did he delete?,3,"Let x be the number of apps Dave deleted and y be the number of files he deleted.  From the given information, we have the following equations: - Initial number of apps: 13 - Initial number of files: 24 - Final number of apps: 17 - Final number of files: 21  So, we have the system of equations: 13 - x = 17 24 - y = 21  Solving the first equation for x: x = 13 - 17 x = -4  Solving the second equation for y: y = 24 - 21 y = 3  Therefore, Dave deleted 3 files.  # 3",,3
In a school there are 569 girls and 236 boys. How many more girls than boys does the school have?,333,"Let's calculate the difference in the number of girls and boys in the school.  Number of girls = 569 Number of boys = 236  Difference = Number of girls - Number of boys Difference = 569 - 236 Difference = 333  Therefore, the school has 333 more girls than boys.  #333",,333
Rebecca wants to split a collection of eggs into groups of 11. If each group has 2 eggs How many eggs does Rebecca have?,22,"Let the total number of eggs Rebecca has be represented by the variable $x$.   Rebecca wants to split the eggs into groups of 11, with 2 eggs in each group. This means that the total number of eggs must be a multiple of 11 and leave a remainder of 2 when divided by 11.   Therefore, we can represent this situation with the equation: $x \equiv 2 \pmod{11}$  The smallest positive integer solution to this equation is $x = 13$.  Therefore, Rebecca has 13 eggs.  # 13",,13
Mary is baking a cake. The recipe calls for 7 cups of sugar and 10 cups of flour. She already put in 4 cups of sugar. How many more cups of sugar does she need to add?,3,"Let's calculate how many more cups of sugar Mary needs to add to the cake.  The recipe calls for 7 cups of sugar, and she has already added 4 cups. Therefore, she still needs to add 7 - 4 = 3 cups of sugar.  So, Mary needs to add 3 cups of sugar to the cake.  # 3",,3
Dave had 21 apps on his phone. He added 89 new apps. After deleting some he had 24 left. How many more apps did he add than he deleted?,3,"Let x be the number of apps Dave deleted.  Initially, Dave had 21 apps on his phone. He added 89 new apps, so the total number of apps became 21 + 89 = 110. After deleting x apps, he had 24 apps left, so the total number of apps became 110 - x = 24.  Solving the equation 110 - x = 24 for x: 110 - x = 24 x = 110 - 24 x = 86  Therefore, Dave added 89 - x = 89 - 86 = 3 more apps than he deleted.  # 3",,3
During summer break 202958 kids from Lawrence county go to camp and the other 777622 kids stay home. How many more kids stayed home compared to those who went to the camp?,574664,#777622 - 202958 = 574664,,574664
The grasshopper and the frog had a jumping contest. The grasshopper jumped 13 inches. The grasshopper jumped 2 inches farther than the grasshopper. How far did the frog jump?,11,"Let the distance the grasshopper jumped be \(x\) inches. Since the grasshopper jumped 2 inches farther than the frog, the frog's jump distance is \(x - 2\) inches.  Given that the grasshopper jumped 13 inches, we have: \[x = 13\]  Substitute this back into the frog's jump distance: \[x - 2 = 13 - 2 = 11\]  Therefore, the frog jumped 11 inches.  # \(11\)",,11
Allan brought 3 balloons and 20 balls while Jake brought 5 balloons and 59 balls to the park. How many balloons did Allan and Jake have in the park?,8,Let's calculate the total number of balloons Allan and Jake brought to the park.  Allan brought 3 balloons and Jake brought 5 balloons. Total number of balloons = 3 + 5 = 8  # The total number of balloons Allan and Jake brought to the park is 8.,,8
He then went to see the oranges being harvested. He found out that they harvest 8 sacks per day. How many days will it take to harvest 24 sacks of oranges?,3,"Let \( x \) be the number of days needed to harvest 24 sacks of oranges.  Given that 8 sacks are harvested per day, the total number of sacks harvested in \( x \) days is \( 8x \).  We want this total to be equal to 24 sacks, so we can set up the equation:  \[ 8x = 24 \]  Solving for \( x \):  \[ x = \frac{24}{8} \]  \[ x = 3 \]  Therefore, it will take 3 days to harvest 24 sacks of oranges.  # \( x = 3 \)",,3
Every day Ryan spends 6 hours on learning english and 5 hours on learning chinese. If he learns for 2 days How many hours does he spend on learning english in all?,12,"Let's calculate the total hours Ryan spends on learning English in 2 days.  Ryan spends 6 hours on learning English each day, so in 2 days he spends: 6 hours/day * 2 days = 12 hours  # 12",,12
Baker made 144 cakes. He sold 71 of them. Then he made 111 more cakes. How many more cakes did baker make than those he sold?,184,"Let's break down the problem step by step:  1. Baker made 144 cakes. 2. He sold 71 of them. 3. Then he made 111 more cakes.  To find out how many more cakes Baker made than those he sold, we need to calculate the total number of cakes he made and sold.  Total cakes made = 144 + 111 = 255 Total cakes sold = 71  Now, we can find the difference between the total cakes made and the total cakes sold:  255 - 71 = 184  Therefore, Baker made 184 more cakes than those he sold.  # 184",,184
There were 12 people on the bus. At the next stop 4 more people got on the bus. Each bus can not have more than 36 people. How many people are there on the bus now?,16,"Let's solve the problem step by step:  1. Initially, there were 12 people on the bus. 2. 4 more people got on the bus at the next stop. 3. The total number of people on the bus now is 12 + 4 = 16.  Therefore, there are 16 people on the bus now.  # 16",,16
Allan brought 5 balloons and Jake brought 6 balloons to the park. Jake then bought 3 more balloons at the park. How many balloons did Jake bring to the park?,9,"Let's break down the information given in the question:  Allan brought 5 balloons. Jake brought 6 balloons. Jake bought 3 more balloons at the park.  To find out how many balloons Jake brought to the park in total, we need to add the number of balloons he initially brought to the number of balloons he bought at the park.  Total number of balloons Jake brought to the park = Number of balloons Jake initially brought + Number of balloons Jake bought at the park Total number of balloons Jake brought to the park = 6 + 3  Total number of balloons Jake brought to the park = 9  Therefore, Jake brought 9 balloons to the park.  # 9",,9
An industrial machine worked for 5 minutes. It can make 4 shirts a minute. How many shirts did machine make?,20,Let's calculate the total number of shirts the machine made in 5 minutes.  Number of shirts made in 1 minute = 4 shirts Number of shirts made in 5 minutes = 4 shirts/minute * 5 minutes  #20,,20
Paco had 9 sweet cookies and 6 salty cookies. He ate 36 sweet cookies and 3 salty cookies. How many salty cookies did Paco have left?,3,"Let's first calculate how many sweet cookies Paco had left after eating 36 sweet cookies.   Paco initially had 9 sweet cookies and ate 36, so he had 9 - 36 = -27 sweet cookies left.   Since he can't have negative cookies, we know he ate all his sweet cookies.  Now, let's calculate how many salty cookies Paco had left after eating 3 salty cookies.   Paco initially had 6 salty cookies and ate 3, so he had 6 - 3 = 3 salty cookies left.  Therefore, Paco had 3 salty cookies left.  # 3",,3
A book has 3 chapters. The first chapter is 66 pages long the second chapter is 35 pages long and the third chapter is 24 pages long. How many pages does the book have altogether?,125,# The book has 125 pages in total.,,125
Some children were riding on the bus. At the bus stop 2 more children got on the bus. Then there were 41 children altogether on the bus. How many children were riding on the bus before the bus stop?,39,"Let's denote the number of children riding on the bus before the bus stop as x. After 2 more children got on the bus, the total number of children became x + 2. According to the given information, the total number of children on the bus after the bus stop is 41.  So, we can write the equation: x + 2 = 41  Solving for x: x = 41 - 2 x = 39  Therefore, there were 39 children riding on the bus before the bus stop.  # 39",,39
Rebecca wants to split a collection of eggs into 3 groups. Rebecca has 4 marbles and 15 eggs. How many eggs will each group have?,5,"Let's first find the total number of eggs Rebecca has:  Total number of eggs = 15  Now, let's find how many eggs each group will have when the eggs are split into 3 groups:  Number of eggs in each group = Total number of eggs / Number of groups Number of eggs in each group = 15 / 3 Number of eggs in each group = 5  Therefore, each group will have 5 eggs.  # 5",,5
After finding some bottle caps at the park danny has 32 bottle caps in his collection. If he had 25 bottle caps in his collection earlier How many bottle caps did he find at the park?,7,"Let x be the number of bottle caps Danny found at the park.  Initially, Danny had 25 bottle caps. After finding some bottle caps at the park, he has a total of 32 bottle caps. Therefore, the equation representing this situation is: 25 + x = 32  Solving for x: x = 32 - 25 x = 7  Therefore, Danny found 7 bottle caps at the park.  # 7",,7
"Julia played tag with 15 kids on monday, 18 kids on tuesday and 97 kids on wednesday. How many kids did she play with on monday and tuesday?",33,"Let's add the number of kids Julia played with on Monday and Tuesday:  15 kids on Monday + 18 kids on Tuesday = 33 kids  So, Julia played with 33 kids on Monday and Tuesday.   # 33",,33
In Haley's class some boys love to play marbles. If Haley has 10 marbles and she gave 5 marbles to each boy How many boys did she give the marbles to?,2,"Let the number of boys be represented by \(x\).  Haley gave 5 marbles to each boy, so the total number of marbles she gave away is \(5x\).  Since Haley started with 10 marbles, the equation representing this situation is: \[10 = 5x\]  Solving for \(x\): \[x = \frac{10}{5} = 2\]  Therefore, Haley gave the marbles to 2 boys.  #\(2\)",,2
After resting they decided to go for a swim. If the depth of the water is 10 times Dean's height and he stands at 9 feet How much deeper is the water than Dean's height?,81,"Let's first calculate Dean's height in inches since the depth of the water is given in feet.  Dean's height in inches = 9 feet * 12 inches/foot = 108 inches  Now, we can calculate the depth of the water in inches.  Depth of the water = 10 * Dean's height = 10 * 108 inches = 1080 inches  Now, we can calculate how much deeper the water is than Dean's height.  Depth of the water - Dean's height = 1080 inches - 108 inches = 972 inches  So, the water is 972 inches deeper than Dean's height.  # 972 inches",,972
A book has 3 chapters. The first chapter is 91 pages long the second chapter is 23 pages long and the third chapter is 25 pages long. How many more pages does the first chapter have than the second chapter?,68,"Let's calculate the number of pages in the first chapter: Number of pages in the first chapter = 91  Now, let's calculate the number of pages in the second chapter: Number of pages in the second chapter = 23  The difference in the number of pages between the first and second chapters is: 91 - 23 = 68  # 68",,68
"After eating a hearty meal they went to see the Buckingham palace. There, Rachel learned that 317 visitors came to the Buckingham palace that day. If there were 295 visitors the previous day How many more visitors visited the Buckingham palace on that day than on the previous day?",22,"Let's calculate the difference in the number of visitors between the two days:  Number of visitors on the current day = 317 Number of visitors on the previous day = 295  Difference = 317 - 295 = 22  Therefore, 22 more visitors visited the Buckingham Palace on that day than on the previous day.  # 22",,22
The Razorback t-shirt shop made $ 51 dollars from selling 3 t-shirt during the Arkansas and Texas tech game they. What is the cost of each t-shirt?,17,"Let the cost of each t-shirt be x dollars.  The total amount made from selling 3 t-shirts is $51.  Therefore, 3x = 51.  To find the cost of each t-shirt, we divide both sides by 3:  x = 51 / 3 x = 17  Therefore, the cost of each t-shirt is $17.  # The cost of each t-shirt is $17.",,17
"Jack received 3 emails in the morning, 4 emails in the afternoon and 8 emails in the evening. How many emails did Jack receive in the morning and evening?",11,"Let's denote the number of emails Jack received in the morning as M and in the evening as E.  From the given information, we have: M = 3 (emails in the morning) E = 8 (emails in the evening)  To find the total number of emails Jack received in the morning and evening, we sum M and E: M + E = 3 + 8 = 11  Therefore, Jack received 11 emails in the morning and evening.  # 11",,11
Lawrence county has 313473 kids. During summer break 274865 kids stay home and the rest go to camp. How many kids go to the camp during the break?,38608,Let's calculate the number of kids that go to camp during the break in Lawrence county.  Total number of kids in Lawrence county = 313473 Number of kids staying home during summer break = 274865  Number of kids going to camp = Total number of kids - Number of kids staying home Number of kids going to camp = 313473 - 274865 Number of kids going to camp = 38608  # The number of kids going to camp during the break is 38608.,,38608
The grasshopper and the frog had a jumping contest. The grasshopper jumped 35 inches. The grasshopper jumped 4 inches farther than the frog. How much did they jump altogether?,66,"Let the distance the frog jumped be \(x\) inches. Since the grasshopper jumped 4 inches farther than the frog, the grasshopper jumped \(x + 4\) inches.  The total distance they jumped altogether is \(x + (x + 4) = 2x + 4\) inches.  Given that the grasshopper jumped 35 inches, we have:  \(2x + 4 = 35\)  Solving for \(x\):  \(2x = 35 - 4\)  \(2x = 31\)  \(x = 31/2\)  \(x = 15.5\)  Therefore, the frog jumped 15.5 inches, and the grasshopper jumped \(15.5 + 4 = 19.5\) inches.  Adding their jumps together:  # \(15.5 + 19.5 = 35\) inches.",,35
Winter is almost here and most animals are migrating to warmer countries. There are 3 bird families living near the mountain. 26 new bird families came to live near the mountain from the arctic while 2 bird families flew away further south for winter. How many bird families were left near the mountain?,27,"Let's denote the initial number of bird families near the mountain as $x$. After 26 new bird families came and 2 bird families flew away, the total number of bird families near the mountain is $x + 26 - 2 = x + 24$.  We are given that the total number of bird families near the mountain is 3. Therefore, we have the equation:  $x + 24 = 3$  Solving for $x$:  $x = 3 - 24$  $x = -21$  Since the number of bird families cannot be negative, there seems to be an error in the question or the calculations.",,21
Adam could fit 8 action figures and 10 cabinets on each shelf in his room. His room has 4 shelves. How many total items could his shelves hold?,72,"Let's calculate the total number of items Adam's shelves could hold.  On each shelf, Adam can fit 8 action figures + 10 cabinets = 18 items.  Since Adam has 4 shelves, the total number of items his shelves could hold is 18 items/shelf * 4 shelves = 72 items.  Therefore, Adam's shelves could hold a total of 72 items.  # 72",,72
Robin's hair was 16 inches long. He cut off 11 inches. Then it again grew by 12 inches. How long is his hair now?,17,"Let's break down the problem step by step:  1. Robin's hair was initially 16 inches long. 2. He cut off 11 inches, so his hair length became 16 - 11 = 5 inches. 3. His hair then grew by 12 inches, so the final length of his hair is 5 + 12 = 17 inches.  Therefore, the final length of Robin's hair is 17 inches.  # 17",,17
Friends of Katie had 57 games and she had 63 ds games. How many more games does Katie have than her friends?,6,"Let's calculate the number of games Katie has more than her friends.  Katie has 63 DS games and her friends have 57 games.  The difference in the number of games Katie has compared to her friends is: 63 - 57 = 6  Therefore, Katie has 6 more games than her friends.  # 6",,6
Lucy went to the grocery store. She bought 10 packs of cookie and 4 packs of cake. How many more packs of cookie did she buy over cake?,6,"Let's calculate the number of packs of cookies Lucy bought compared to the number of packs of cake she bought.  Lucy bought 10 packs of cookies and 4 packs of cake.  Number of packs of cookies = 10 Number of packs of cake = 4  To find out how many more packs of cookies Lucy bought compared to cake, we subtract the number of packs of cake from the number of packs of cookies:  10 (packs of cookies) - 4 (packs of cake) = 6  Therefore, Lucy bought 6 more packs of cookies than cake.  # 6",,6
"6 red peaches, 90 yellow peaches and 16 green peaches are in the basket. How many red and green peaches are in the basket?",22,"Let's denote the number of red peaches as \(r\), yellow peaches as \(y\), and green peaches as \(g\).  From the given information, we have: \(r = 6\), \(y = 90\), \(g = 16\).  We are asked to find the total number of red and green peaches, which is \(r + g\).  Substitute the given values: \(r + g = 6 + 16\).  Calculating the sum: \(r + g = 22\).  Therefore, there are 22 red and green peaches in the basket.  # 22",,22
Mary is baking a cake. The recipe calls for 10 cups of flour 2 cups of sugar and 80 cups of salt. She already put in 7 cups of flour. How many more cups of flour than cups of sugar does she need to add now?,1,"Let's calculate the number of cups of flour Mary needs to add to the cake.  The recipe calls for 10 cups of flour, and she has already added 7 cups. So, she needs to add 10 - 7 = 3 more cups of flour.  The recipe calls for 2 cups of sugar. Therefore, Mary needs to add 3 - 2 = 1 more cup of flour than cups of sugar.  # 1",,1
Paco had 17 cookies. He ate 14 cookies and gave 13 of them to his friend. How many more cookies did he eat than those he gave to his friend?,1,"Let's break down the information given in the question:  Paco had 17 cookies. He ate 14 cookies. He gave 13 cookies to his friend.  To find out how many more cookies Paco ate than those he gave to his friend, we need to calculate the difference between the number of cookies he ate and the number of cookies he gave away.  Number of cookies Paco ate = 14 Number of cookies Paco gave to his friend = 13  Difference = Number of cookies Paco ate - Number of cookies Paco gave to his friend Difference = 14 - 13 Difference = 1  Therefore, Paco ate 1 more cookie than he gave to his friend.  # 1",,1
In a school there are 315 girls and 309 boys. There are also 772 teachers How many people are there in that school?,1396,"Let's add the number of girls, boys, and teachers to find the total number of people in the school.  Total number of people = Number of girls + Number of boys + Number of teachers Total number of people = 315 (girls) + 309 (boys) + 772 (teachers) Total number of people = 315 + 309 + 772 Total number of people = 1396  # The total number of people in the school is 1396.",,1396
There are some baskets of peaches. Each basket has 4 red peaches and 3 green peaches. If there are a total of 7 peaches in all baskets How many baskets of peaches are there?,1,"Let the number of baskets of peaches be represented by \(x\).  Each basket has 4 red peaches and 3 green peaches, so the total number of peaches in all baskets is \(7x\).  Given that there are a total of 7 peaches in all baskets, we have the equation: \[7x = 7\]  Solving for \(x\): \[x = 1\]  Therefore, there is 1 basket of peaches.  # \(x = 1\)",,1
Jessie currently weighs 27 kilograms. After she started to go jogging everyday she lost 101 kilograms. How much did she weigh before starting to jog?,128,"Let's denote the weight Jessie had before starting to jog as x kilograms. After jogging every day, she lost 101 kilograms, so her weight became x - 101 kilograms. Given that her current weight is 27 kilograms, we can set up the equation:  x - 101 = 27  Adding 101 to both sides of the equation, we get:  x = 27 + 101 x = 128  Therefore, Jessie weighed 128 kilograms before starting to jog.  # 128",,128
David did 51 push-ups in gym class today. David did 49 more push-ups than Zachary. How many push-ups did Zachary and David do altogether?,53,"Let's denote the number of push-ups Zachary did as \(x\). Since David did 49 more push-ups than Zachary, David did \(x + 49\) push-ups.  The total number of push-ups they did together is the sum of the push-ups each of them did: \(x + (x + 49) = 51\)  Combining like terms: \(2x + 49 = 51\)  Subtracting 49 from both sides: \(2x = 2\)  Dividing by 2: \(x = 1\)  So, Zachary did 1 push-up and David did \(1 + 49 = 50\) push-ups.  Therefore, Zachary and David did \(1 + 50 = 51\) push-ups altogether.  # \(51\)",,51
In a school there are 362 boys and 257 girls. 403 more girls joined the school. How many more girls than boys does the school have?,298,"Let's first find the total number of girls in the school after 403 more girls joined:  Initial number of girls = 257 Girls after new joinings = 257 + 403 = 660  Now, let's find the difference between the number of girls and boys in the school:  Number of boys = 362 Number of girls = 660  Difference = 660 - 362 = 298  Therefore, the school has 298 more girls than boys.  #298",,298
Josh had 22 marbles in his collection. He found 13 marbles ones while he lost 5 marbles. How many marbles does he have now?,30,"Let's break down the information given: - Josh started with 22 marbles. - He found 13 marbles. - He lost 5 marbles.  To find out how many marbles Josh has now, we need to add the marbles he found and subtract the marbles he lost from the marbles he started with.  Starting marbles = 22 Marbles found = 13 Marbles lost = 5  Total marbles = Starting marbles + Marbles found - Marbles lost Total marbles = 22 + 13 - 5 Total marbles = 30  # Josh has 30 marbles now.",,30
"After eating a hearty meal they went to see the Buckingham palace. There were 39 paintings in the Buckingham palace. There, Rachel learned that 661 visitors came to the Buckingham palace that day. If there were 600 visitors the previous day How many more visitors visited the Buckingham palace on that day than on the previous day?",61,"Let's calculate the difference in the number of visitors between the two days:  Number of visitors on the current day = 661 Number of visitors on the previous day = 600  Difference = 661 - 600 Difference = 61  Therefore, 61 more visitors visited the Buckingham palace on that day than on the previous day.  # 61",,61
Nell collects baseball cards. She had 566 cards while Jeff had 234 cards. She gave some of her cards to Jeff and now has 535 cards left. How many cards does Jeff have now?,265,"Let's denote the number of cards Nell gave to Jeff as x. Initially, Nell had 566 cards and Jeff had 234 cards. After Nell gave x cards to Jeff, she had 535 cards left. This can be represented by the equation:  566 - x = 535  Solving for x, we get:  x = 566 - 535 x = 31  Therefore, Nell gave Jeff 31 cards. Jeff initially had 234 cards, so after receiving 31 cards from Nell, he now has:  234 + 31 = 265 cards  # Jeff has 265 cards now.",,265
Randy uses 36 blocks to build a tower. If he had 59 blocks How many blocks are left?,23,"Let's denote the number of blocks left as $x$. We know that Randy used 36 blocks to build a tower and had 59 blocks in total. Therefore, we can write the equation:  $59 - 36 = x$  Solving for $x$:  $x = 59 - 36$  $x = 23$  Therefore, Randy has 23 blocks left.  # 23",,23
