There were 12 people on the bus. At the next stop 4 more people got on the bus. Each bus can not have more than 36 people. How many people are there on the bus now?,16,"There were initially 12 people on the bus, and 4 more people got on at the next stop. So, the total number of people on the bus now is 12 + 4 = 16.",,16
Allan brought 5 balloons and Jake brought 6 balloons to the park. Jake then bought 3 more balloons at the park. How many balloons did Jake bring to the park?,9,"Jake brought 6 balloons to the park and then bought 3 more balloons, so he had a total of 6 + 3 = 9 balloons at the park.",,9
An industrial machine worked for 5 minutes. It can make 4 shirts a minute. How many shirts did machine make?,20,"The machine worked for 5 minutes, making 4 shirts per minute. To find the total number of shirts made, we multiply the number of minutes by the rate of shirts made per minute:  5 minutes x 4 shirts/minute = 20 shirts  Therefore, the machine made 20 shirts in 5 minutes.",,5
Paco had 9 sweet cookies and 6 salty cookies. He ate 36 sweet cookies and 3 salty cookies. How many salty cookies did Paco have left?,3,"Paco initially had 6 salty cookies. After eating 3 salty cookies, he had 6 - 3 = 3 salty cookies left. So, Paco had 3 salty cookies left.",,3
A book has 3 chapters. The first chapter is 66 pages long the second chapter is 35 pages long and the third chapter is 24 pages long. How many pages does the book have altogether?,125,"To find the total number of pages in the book, you simply add up the number of pages in each chapter:  66 pages (first chapter) + 35 pages (second chapter) + 24 pages (third chapter) = 125 pages  Therefore, the book has a total of 125 pages altogether.",,125
Some children were riding on the bus. At the bus stop 2 more children got on the bus. Then there were 41 children altogether on the bus. How many children were riding on the bus before the bus stop?,39,"Let's denote the number of children riding on the bus before the bus stop as x. After 2 more children got on the bus, the total number of children became 41.  So, the equation representing this situation is: x + 2 = 41  Solving for x: x = 41 - 2 x = 39  Therefore, there were 39 children riding on the bus before the bus stop.",,39
Rebecca wants to split a collection of eggs into 3 groups. Rebecca has 4 marbles and 15 eggs. How many eggs will each group have?,5,"To split 15 eggs into 3 groups, we can divide the total number of eggs by the number of groups:  15 eggs / 3 groups = 5 eggs per group  Therefore, each group will have 5 eggs.",,5
After finding some bottle caps at the park danny has 32 bottle caps in his collection. If he had 25 bottle caps in his collection earlier How many bottle caps did he find at the park?,7,"Danny found 7 bottle caps at the park.   Explanation: Initially, Danny had 25 bottle caps in his collection. After finding some bottle caps at the park, he now has 32 bottle caps in total.  Therefore, the number of bottle caps he found at the park is: 32 (total bottle caps) - 25 (initial bottle caps) = 7 bottle caps.",,7
"Julia played tag with 15 kids on monday, 18 kids on tuesday and 97 kids on wednesday. How many kids did she play with on monday and tuesday?",33,"To find out how many kids Julia played with on Monday and Tuesday, we simply add the number of kids she played with on each day.  15 kids on Monday + 18 kids on Tuesday = 33 kids  Therefore, Julia played with 33 kids on Monday and Tuesday combined.",,33
In Haley's class some boys love to play marbles. If Haley has 10 marbles and she gave 5 marbles to each boy How many boys did she give the marbles to?,2,"Haley gave 5 marbles to each boy, so the number of boys she gave marbles to can be calculated by dividing the total number of marbles she has (10) by the number of marbles she gave to each boy (5):  10 marbles / 5 marbles per boy = 2 boys  Therefore, Haley gave the marbles to 2 boys.",,2
After resting they decided to go for a swim. If the depth of the water is 10 times Dean's height and he stands at 9 feet How much deeper is the water than Dean's height?,81,"If Dean's height is 9 feet, then the depth of the water is 10 times his height, which is 10 * 9 = 90 feet.  Therefore, the water is 90 - 9 = 81 feet deeper than Dean's height.",,81
A book has 3 chapters. The first chapter is 91 pages long the second chapter is 23 pages long and the third chapter is 25 pages long. How many more pages does the first chapter have than the second chapter?,68,"To find out how many more pages the first chapter has than the second chapter, we subtract the number of pages in the second chapter from the number of pages in the first chapter.  Number of pages in the first chapter = 91 Number of pages in the second chapter = 23  Difference = 91 - 23 = 68  Therefore, the first chapter has 68 more pages than the second chapter.",,68
"After eating a hearty meal they went to see the Buckingham palace. There, Rachel learned that 317 visitors came to the Buckingham palace that day. If there were 295 visitors the previous day How many more visitors visited the Buckingham palace on that day than on the previous day?",22,"To find out how many more visitors visited the Buckingham Palace on that day than on the previous day, we need to subtract the number of visitors on the previous day from the number of visitors on that day.  Number of visitors on that day = 317 Number of visitors on the previous day = 295  Difference = 317 - 295 Difference = 22  Therefore, 22 more visitors visited the Buckingham Palace on that day than on the previous day.",,22
The Razorback t-shirt shop made $ 51 dollars from selling 3 t-shirt during the Arkansas and Texas tech game they. What is the cost of each t-shirt?,17,"To find the cost of each t-shirt, we can divide the total revenue by the number of t-shirts sold.  Cost of each t-shirt = Total revenue / Number of t-shirts sold Cost of each t-shirt = $51 / 3 Cost of each t-shirt = $17  Therefore, the cost of each t-shirt is $17.",,17
"Jack received 3 emails in the morning, 4 emails in the afternoon and 8 emails in the evening. How many emails did Jack receive in the morning and evening?",11,"Jack received 3 emails in the morning and 8 emails in the evening. Therefore, Jack received a total of 3 + 8 = 11 emails in the morning and evening.",,11
Lawrence county has 313473 kids. During summer break 274865 kids stay home and the rest go to camp. How many kids go to the camp during the break?,38608,"To find out how many kids go to camp during the break, we need to subtract the number of kids staying home from the total number of kids in Lawrence county.  Number of kids going to camp = Total number of kids - Number of kids staying home Number of kids going to camp = 313473 - 274865 Number of kids going to camp = 38608  Therefore, 38608 kids go to camp during the break in Lawrence county.",,38608
The grasshopper and the frog had a jumping contest. The grasshopper jumped 35 inches. The grasshopper jumped 4 inches farther than the frog. How much did they jump altogether?,66,"Let's denote the distance the frog jumped as x inches. Since the grasshopper jumped 4 inches farther than the frog, the grasshopper's jump distance is x + 4 inches.  Given that the grasshopper jumped 35 inches, we have the equation:  x + 4 = 35  Solving for x:  x = 35 - 4 x = 31  So, the frog jumped 31 inches.  Therefore, the total distance they jumped altogether is:  31 (frog) + 35 (grasshopper) = 66 inches  Therefore, they jumped altogether 66 inches.",,66
Winter is almost here and most animals are migrating to warmer countries. There are 3 bird families living near the mountain. 26 new bird families came to live near the mountain from the arctic while 2 bird families flew away further south for winter. How many bird families were left near the mountain?,27,"Initially, there were 3 bird families near the mountain.   After 26 new bird families arrived, the total number of bird families near the mountain became 3 + 26 = 29.  When 2 bird families flew away further south, the number of bird families near the mountain decreased to 29 - 2 = 27.  Therefore, there were 27 bird families left near the mountain after the migration.",,27
Adam could fit 8 action figures and 10 cabinets on each shelf in his room. His room has 4 shelves. How many total items could his shelves hold?,72,"To find the total number of items Adam's shelves could hold, we need to multiply the number of items that can fit on each shelf by the number of shelves.  Adam can fit 8 action figures and 10 cabinets on each shelf, so the total number of items that can fit on one shelf is 8 + 10 = 18.  Since Adam has 4 shelves, the total number of items his shelves could hold is 18 items per shelf * 4 shelves = 72 items.   Therefore, Adam's shelves could hold a total of 72 items.",,72
Robin's hair was 16 inches long. He cut off 11 inches. Then it again grew by 12 inches. How long is his hair now?,17,"Robin's hair was initially 16 inches long. After cutting off 11 inches, his hair was 16 - 11 = 5 inches long.  After it grew back by 12 inches, his hair is now 5 + 12 = 17 inches long.  Therefore, Robin's hair is now 17 inches long.",,17
Friends of Katie had 57 games and she had 63 ds games. How many more games does Katie have than her friends?,6,Katie has 6 more games than her friends. This can be calculated by subtracting the number of games her friends have from the number of DS games Katie has: 63 - 57 = 6.,,6
Lucy went to the grocery store. She bought 10 packs of cookie and 4 packs of cake. How many more packs of cookie did she buy over cake?,6,"To find out how many more packs of cookies Lucy bought compared to cakes, we need to subtract the number of cake packs from the number of cookie packs.  10 packs of cookies - 4 packs of cakes = 6 packs  Therefore, Lucy bought 6 more packs of cookies than cakes.",,6
"6 red peaches, 90 yellow peaches and 16 green peaches are in the basket. How many red and green peaches are in the basket?",22,"To find the number of red and green peaches in the basket, we can add the quantities of red and green peaches given in the question.  6 red peaches + 16 green peaches = 22 peaches  Therefore, there are a total of 22 red and green peaches in the basket.",,22
Mary is baking a cake. The recipe calls for 10 cups of flour 2 cups of sugar and 80 cups of salt. She already put in 7 cups of flour. How many more cups of flour than cups of sugar does she need to add now?,1,"Mary needs to add 3 more cups of flour to reach the required 10 cups. Since she already added 7 cups of flour, she has 7 cups - 2 cups = 5 cups more flour than sugar.",,5
Paco had 17 cookies. He ate 14 cookies and gave 13 of them to his friend. How many more cookies did he eat than those he gave to his friend?,1,"Paco ate 14 cookies and gave 13 cookies to his friend. Therefore, he ate 14 - 13 = 1 more cookie than he gave to his friend.",,1
In a school there are 315 girls and 309 boys. There are also 772 teachers How many people are there in that school?,1396,"To find the total number of people in the school, we need to add the number of girls, boys, and teachers together.  Total number of people = Number of girls + Number of boys + Number of teachers Total number of people = 315 girls + 309 boys + 772 teachers Total number of people = 315 + 309 + 772 Total number of people = 1396  Therefore, there are 1396 people in the school.",,1396
There are some baskets of peaches. Each basket has 4 red peaches and 3 green peaches. If there are a total of 7 peaches in all baskets How many baskets of peaches are there?,1,"Let's denote the number of baskets as \(x\).  Each basket has 4 red peaches and 3 green peaches, so the total number of peaches in all baskets is \(7x\).  Given that there are a total of 7 peaches in all baskets, we can write the equation:  \(7x = 7\)  Dividing both sides by 7, we get:  \(x = 1\)  Therefore, there is 1 basket of peaches.",,1
Jessie currently weighs 27 kilograms. After she started to go jogging everyday she lost 101 kilograms. How much did she weigh before starting to jog?,128,"If Jessie currently weighs 27 kilograms and lost 101 kilograms after starting to jog, we can calculate her initial weight by adding the weight she lost to her current weight.  Initial weight = Current weight + Weight lost Initial weight = 27 kg + 101 kg Initial weight = 128 kg  Therefore, Jessie weighed 128 kilograms before starting to jog.",,128
David did 51 push-ups in gym class today. David did 49 more push-ups than Zachary. How many push-ups did Zachary and David do altogether?,53,"Let's denote the number of push-ups Zachary did as Z. According to the information given, David did 49 more push-ups than Zachary, so David did Z + 49 push-ups.  We know that David did 51 push-ups in total, so we can write the equation:  Z + 49 = 51  Subtracting 49 from both sides gives:  Z = 2  Therefore, Zachary did 2 push-ups and David did 51 push-ups.  Altogether, Zachary and David did:  2 + 51 = 53 push-ups.",,53
In a school there are 362 boys and 257 girls. 403 more girls joined the school. How many more girls than boys does the school have?,298,"Initially, there are 257 girls in the school. After 403 more girls join, the total number of girls becomes 257 + 403 = 660 girls.  The number of boys remains the same at 362.  Therefore, the school now has 660 - 362 = 298 more girls than boys.",,298
Josh had 22 marbles in his collection. He found 13 marbles ones while he lost 5 marbles. How many marbles does he have now?,30,"Josh started with 22 marbles, found 13 more, and then lost 5.   So, the total number of marbles he has now is: 22 (original) + 13 (found) - 5 (lost) = 30 marbles.   Therefore, Josh has 30 marbles now.",,30
"After eating a hearty meal they went to see the Buckingham palace. There were 39 paintings in the Buckingham palace. There, Rachel learned that 661 visitors came to the Buckingham palace that day. If there were 600 visitors the previous day How many more visitors visited the Buckingham palace on that day than on the previous day?",61,"On the day Rachel visited the Buckingham palace, there were 661 visitors. The previous day, there were 600 visitors. To find out how many more visitors visited the palace on Rachel's day compared to the previous day, we can subtract the number of visitors on the previous day from the number of visitors on Rachel's day:  661 visitors - 600 visitors = 61 more visitors  Therefore, 61 more visitors visited the Buckingham palace on Rachel's day than on the previous day.",,61
Nell collects baseball cards. She had 566 cards while Jeff had 234 cards. She gave some of her cards to Jeff and now has 535 cards left. How many cards does Jeff have now?,265,"Let x be the number of cards Nell gave to Jeff.   Initially, Nell had 566 cards and Jeff had 234 cards. After Nell gave x cards to Jeff, Nell had 566 - x cards and Jeff had 234 + x cards.   Given that Nell now has 535 cards left, we have the equation: 566 - x = 535  Solving for x: x = 566 - 535 x = 31  So, Nell gave Jeff 31 cards.   Therefore, Jeff now has: 234 + 31 = 265 cards.",,265
Randy uses 36 blocks to build a tower. If he had 59 blocks How many blocks are left?,23,"If Randy uses 36 blocks to build a tower and he had 59 blocks in total, then the number of blocks left can be calculated by subtracting the number of blocks used from the total number of blocks he had.  Blocks left = Total blocks - Blocks used Blocks left = 59 - 36 Blocks left = 23  Therefore, Randy has 23 blocks left.",,23
At the stop 8 more people got on the train. Initially there were 11 people on the train. How many people are there on the train now?,19,"Initially, there were 11 people on the train. After 8 more people got on the train, the total number of people on the train is:  11 (initial) + 8 (new passengers) = 19  Therefore, there are 19 people on the train now.",,19
Rachel has 3 apple trees. She picked 8 apples from each of her trees. Now the trees have a total 9 apples still on them. How many apples were there on all trees initially?,33,"Let's denote the total number of apples on all three trees initially as x.  After picking 8 apples from each tree, Rachel picked a total of 3 * 8 = 24 apples.  Now, the trees have a total of 9 apples still on them, so the equation becomes:  x - 24 = 9  Solving for x:  x = 9 + 24 x = 33  Therefore, there were initially 33 apples on all three trees.",,33
43 children were riding on the bus. At the bus stop some children got off the bus. Then there were 21 children left on the bus. How many children got off the bus at the bus stop?,22,"Let's denote the number of children who got off the bus as x. Initially, there were 43 children on the bus. After x children got off, there were 43 - x children left on the bus.  According to the given information, after some children got off the bus, there were 21 children left on the bus. This can be represented as:  43 - x = 21  Solving for x:  x = 43 - 21 x = 22  Therefore, 22 children got off the bus at the bus stop.",,22
5 red peaches and 11 green peaches are in the basket. How many more green peaches than red peaches are in the basket?,6,There are 6 more green peaches than red peaches in the basket. This can be calculated by subtracting the number of red peaches from the number of green peaches: 11 green peaches - 5 red peaches = 6 more green peaches.,,6
Nell collects cards. She had 246 baseball cards and 214 Ace cards. She gave some of her cards to Jeff and now has 404 baseball cards and 495 Ace cards left. How many more Ace cards than baseball cards does Nell have?,91,"Let x be the number of baseball cards Nell gave to Jeff and y be the number of Ace cards she gave to Jeff.  From the given information, we can set up the following equations: 1. 246 - x = 404 2. 214 - y = 495 3. x + 404 = 495 4. y + 214 = 404  Solving these equations, we find: x = 158 y = 281  Now, we can calculate the difference between the number of Ace cards and baseball cards Nell has: 495 - 404 = 91 Ace cards 404 - 246 = 158 baseball cards  Therefore, Nell has 91 more Ace cards than baseball cards.",,91
Each pack of dvds costs 76 dollars. If there is a discount of 25 dollars on each pack How much do you have to pay to buy each pack?,51,"If each pack of DVDs costs $76 and there is a discount of $25 on each pack, you would have to pay:  $76 - $25 = $51  So, you would have to pay $51 to buy each pack after the discount.",,51
They decided to hold the party in their backyard. They have 14 chairs for each set of table. If they have 9 sets of tables How many more chairs than tables do they have?,117,"To find out how many more chairs than tables they have, we first need to calculate the total number of chairs and tables.  Number of chairs = 14 chairs/set * 9 sets = 126 chairs Number of tables = 9 sets  Now, to find out how many more chairs than tables they have, we subtract the number of tables from the number of chairs:  126 chairs - 9 tables = 117 more chairs than tables  Therefore, they have 117 more chairs than tables for the party in their backyard.",,117
Next on his checklist is wax to stick the feathers together and colors to paint them. He needs a total of 57 g of colors to paint them. He needs 22 g of wax more. If the feathers require a total of 353 g of wax How many grams of wax does he already have?,331,"Let's denote the amount of wax he already has as \( x \) grams.  Given that he needs a total of 353 g of wax for the feathers and he needs 22 g more, the total amount of wax he needs is \( x + 22 \) grams.  Since the total amount of wax needed is 353 g, we can write the equation:  \[ x + 22 = 353 \]  Solving for \( x \):  \[ x = 353 - 22 \] \[ x = 331 \]  Therefore, he already has 331 grams of wax.",,331
Frank was reading through his favorite book. The book had 2 chapters each with 405 pages. It took frank 664 days to finish the book. How many chapters did he read per day?,332,"To find out how many chapters Frank read per day, we first need to calculate the total number of pages in the book. Since there are 2 chapters, each with 405 pages, the total number of pages in the book is:  2 chapters * 405 pages/chapter = 810 pages  Next, we can calculate the number of chapters Frank read per day by dividing the total number of chapters by the number of days it took him to finish the book:  810 pages / 664 days ≈ 1.22 chapters per day  Therefore, Frank read approximately 1.22 chapters per day.",,1.22
