The Razorback t-shirt shop made $ 51 dollars from selling 3 t-shirt during the Arkansas and Texas tech game they. What is the cost of each t-shirt?,17,"Let the cost of each t-shirt be $x.  The total revenue from selling 3 t-shirts is $51. Therefore, we can write the equation:  3x = 51  To find the cost of each t-shirt, we need to solve for x:  x = 51 / 3 x = 17  Therefore, the cost of each t-shirt is $17.  #  17",,17
"Jack received 3 emails in the morning, 4 emails in the afternoon and 8 emails in the evening. How many emails did Jack receive in the morning and evening?",11,"Let's denote the number of emails Jack received in the morning as $M$, and the number of emails he received in the evening as $E$.  Given: $M = 3$ (emails in the morning) $E = 8$ (emails in the evening)  We need to find the total number of emails Jack received in the morning and evening, which is $M + E$.  Substitute the given values: $M + E = 3 + 8$  Calculating the total: $M + E = 11$  Therefore, Jack received 11 emails in the morning and evening.  # $11$",,11
Lawrence county has 313473 kids. During summer break 274865 kids stay home and the rest go to camp. How many kids go to the camp during the break?,38608,"To find out how many kids go to camp during the break, we need to subtract the number of kids staying home from the total number of kids in Lawrence county.  Number of kids going to camp = Total number of kids - Number of kids staying home  Number of kids going to camp = 313473 - 274865 Number of kids going to camp = 38608  Therefore, the number of kids going to camp during the break is 38608.  # 38608",,38608
The grasshopper and the frog had a jumping contest. The grasshopper jumped 35 inches. The grasshopper jumped 4 inches farther than the frog. How much did they jump altogether?,66,"Let the distance the frog jumped be \(x\) inches.  Given that the grasshopper jumped 4 inches farther than the frog, the grasshopper jumped \(x + 4\) inches.  The total distance they jumped altogether is the sum of the distances jumped by the frog and the grasshopper: \[x + (x + 4) = 35\]  Combining like terms: \[2x + 4 = 35\]  Subtracting 4 from both sides: \[2x = 31\]  Dividing by 2: \[x = 15.5\]  Therefore, the frog jumped 15.5 inches and the grasshopper jumped \(15.5 + 4 = 19.5\) inches.  The total distance they jumped altogether is: \[15.5 + 19.5 = 35\]  # \(35\)",,35
Winter is almost here and most animals are migrating to warmer countries. There are 3 bird families living near the mountain. 26 new bird families came to live near the mountain from the arctic while 2 bird families flew away further south for winter. How many bird families were left near the mountain?,27,"Let's denote the initial number of bird families near the mountain as $x$. After 26 new bird families came, the total number of bird families near the mountain became $x + 26$. Then, 2 bird families flew away, so the final number of bird families near the mountain is $x + 26 - 2$.  Therefore, the number of bird families left near the mountain is $x + 26 - 2 = x + 24$.  So, the answer is $x + 24$.",,24
Adam could fit 8 action figures and 10 cabinets on each shelf in his room. His room has 4 shelves. How many total items could his shelves hold?,72,"To find the total number of items Adam's shelves could hold, we need to multiply the number of items that can fit on one shelf by the number of shelves.  Adam can fit 8 action figures and 10 cabinets on each shelf, so the total number of items that can fit on one shelf is 8 + 10 = 18.  Since Adam has 4 shelves, the total number of items his shelves could hold is 18 * 4 = 72.  # 72",,72
Robin's hair was 16 inches long. He cut off 11 inches. Then it again grew by 12 inches. How long is his hair now?,17,"Let's break down the problem step by step:  1. Robin's hair was initially 16 inches long. 2. He cut off 11 inches, so his hair length became 16 - 11 = 5 inches. 3. His hair then grew by 12 inches, so his current hair length is 5 + 12 = 17 inches.  Therefore, Robin's hair is now 17 inches long.  # 17",,17
Friends of Katie had 57 games and she had 63 ds games. How many more games does Katie have than her friends?,6,"To find out how many more games Katie has than her friends, we need to subtract the number of games her friends have from the number of games Katie has.  Katie has 63 DS games and her friends have 57 games.  Therefore, Katie has $63 - 57 = 6$ more games than her friends.  # 6",,6
Lucy went to the grocery store. She bought 10 packs of cookie and 4 packs of cake. How many more packs of cookie did she buy over cake?,6,"To find out how many more packs of cookies Lucy bought compared to cakes, we need to subtract the number of packs of cakes from the number of packs of cookies.  Lucy bought 10 packs of cookies and 4 packs of cakes.  Number of packs of cookies - Number of packs of cakes = Difference in packs  10 - 4 = 6  Therefore, Lucy bought 6 more packs of cookies than cakes.  # 6",,6
"6 red peaches, 90 yellow peaches and 16 green peaches are in the basket. How many red and green peaches are in the basket?",22,"Let's denote the number of red peaches as $R$, the number of yellow peaches as $Y$, and the number of green peaches as $G$.  We are given that: $R = 6$ $Y = 90$ $G = 16$  We want to find the total number of red and green peaches, so we need to find $R + G$.  From the information given, we know that the total number of peaches in the basket is the sum of red, yellow, and green peaches: $R + Y + G = 6 + 90 + 16$  Now, we can substitute the given values and calculate the total number of red and green peaches: $R + Y + G = 6 + 90 + 16 = 112$  Therefore, the total number of red and green peaches in the basket is 112.  # $R + G = 6 + 16 = 22$",,22
Mary is baking a cake. The recipe calls for 10 cups of flour 2 cups of sugar and 80 cups of salt. She already put in 7 cups of flour. How many more cups of flour than cups of sugar does she need to add now?,1,"Mary needs to add 10 cups of flour in total. She has already added 7 cups, so she needs to add 10 - 7 = 3 more cups of flour.  She needs to add 2 cups of sugar in total. The difference in the number of cups of flour and sugar she needs to add is 3 - 2 = 1 cup.  # 1",,1
Paco had 17 cookies. He ate 14 cookies and gave 13 of them to his friend. How many more cookies did he eat than those he gave to his friend?,1,"Let's break down the problem step by step:  1. Paco had 17 cookies. 2. He ate 14 cookies, so he now has 17 - 14 = 3 cookies left. 3. He gave 13 cookies to his friend. 4. The difference between the number of cookies he ate and the number he gave to his friend is 14 - 13 = 1.  Therefore, Paco ate 1 more cookie than he gave to his friend.  # 1",,1
In a school there are 315 girls and 309 boys. There are also 772 teachers How many people are there in that school?,1396,"To find the total number of people in the school, we need to add the number of girls, boys, and teachers together.  Given: Number of girls = 315 Number of boys = 309 Number of teachers = 772  Total number of people = Number of girls + Number of boys + Number of teachers  Total number of people = 315 + 309 + 772  Total number of people = 996  # Therefore, there are 996 people in the school.",,996
There are some baskets of peaches. Each basket has 4 red peaches and 3 green peaches. If there are a total of 7 peaches in all baskets How many baskets of peaches are there?,1,"Let's denote the number of baskets as $x$.   Each basket has 4 red peaches and 3 green peaches, so the total number of red peaches is $4x$ and the total number of green peaches is $3x$.   Since there are a total of 7 peaches in all baskets, we have the equation $4x + 3x = 7$.   Solving for $x$, we get $7x = 7$, so $x = 1$.   Therefore, there is 1 basket of peaches.  # 1",,1
Jessie currently weighs 27 kilograms. After she started to go jogging everyday she lost 101 kilograms. How much did she weigh before starting to jog?,128,"Let's denote Jessie's weight before starting to jog as $x$ kilograms. We know that after jogging, she weighs 27 kilograms less than her initial weight, so we can set up the equation:  $x - 27 = 101$  To find the value of $x$, we can add 27 to both sides of the equation:  $x = 101 + 27$  $x = 128$  Therefore, Jessie weighed 128 kilograms before starting to jog.  # 128",,128
David did 51 push-ups in gym class today. David did 49 more push-ups than Zachary. How many push-ups did Zachary and David do altogether?,53,"Let's denote the number of push-ups Zachary did as $x$. According to the information given, we know that David did 49 more push-ups than Zachary, so David did $x + 49$ push-ups.  We are also given that David did 51 push-ups in total. Therefore, we can write the equation: \[x + 49 = 51\]  Solving for $x$: \[x = 51 - 49\] \[x = 2\]  So, Zachary did 2 push-ups and David did $2 + 49 = 51$ push-ups.  To find the total number of push-ups they did altogether: \[2 + 51 = 53\]  Therefore, Zachary and David did 53 push-ups altogether.  # 53",,53
