"A company produces 420 units of a particular computer component every month, at a production cost to the company of $110 per component, and sells all of the components by the end of each month. What is the minimum selling price per component that will guarantee that the yearly profit (revenue from sales minus production costs) will be at least $626,400 ? ['A)226', 'B)230', 'C)240', 'D)260', 'E)280']",230,"Let's denote the selling price per component as $x.  The revenue from selling one component is $x, and the production cost is $110. Therefore, the profit from selling one component is $x - $110.  Since the company produces 420 units every month, the monthly profit is 420 * (x - $110).  To find the yearly profit, we multiply the monthly profit by 12 (months in a year).  So, the yearly profit is 12 * 420 * (x - $110).  We want the yearly profit to be at least $626,400. Therefore, we set up the following inequality:  12 * 420 * (x - $110) ≥ $626,400  Solving for x:  5040x - 554400 ≥ 626400  5040x ≥ 1180800  x ≥ $234.52  Therefore, the minimum selling price per component that will guarantee the yearly profit to be at least $626,400 is $235.  # $235",,235.0
"At a certain factory, 10 percent of the staplers produced on Monday were defective and 2 percent of the non-defective staplers were rejected by mistake. If 72 of the non-defective staplers were rejected, what was the number of staplers produced that day? ['A)4,000', 'B)4,200', 'C)4,500', 'D)4,800', 'E)5,000']","4,000","Let's denote the total number of staplers produced on Monday as $x$.   10% of the staplers produced were defective, so the number of defective staplers produced is $0.10x$.   Therefore, the number of non-defective staplers produced is $0.90x$.   2% of the non-defective staplers were rejected by mistake, so the number of non-defective staplers rejected is $0.02(0.90x) = 0.018x$.   We are given that 72 non-defective staplers were rejected, so we can set up the equation:   $0.018x = 72$  Solving for $x$:  $x = \frac{72}{0.018} = 4000$  Therefore, the number of staplers produced that day was 4,000.  #  # 4,000",,4000.0
"Machine A puts out a yo-yo every 6 minutes. Machine B puts out a yo-yo every 9 minutes. After how many minutes will they have produced 10 yo-yos? ['A)24 minutes', 'B)32 minutes', 'C)36 minutes', 'D)64 minutes', 'E)72 minutes']",36 minutes,"Let's find the rate at which each machine produces yo-yos:  Machine A produces 1 yo-yo every 6 minutes, so its rate is 1 yo-yo / 6 minutes = 1/6 yo-yos per minute.  Machine B produces 1 yo-yo every 9 minutes, so its rate is 1 yo-yo / 9 minutes = 1/9 yo-yos per minute.  Let's denote the time it takes for both machines to produce 10 yo-yos as T minutes.  The total number of yo-yos produced by Machine A in T minutes is (1/6)T.  The total number of yo-yos produced by Machine B in T minutes is (1/9)T.  Since the total number of yo-yos produced by both machines is 10, we have the equation:  (1/6)T + (1/9)T = 10  Multiplying through by the least common multiple of 6 and 9, which is 18, we get:  3T + 2T = 180  5T = 180  T = 36  Therefore, after 36 minutes, both machines will have produced 10 yo-yos.  # Answer  36 minutes",,36.0
"Add: +45 and -30 ['A)-30', 'B)+30', 'C)0', 'D)15', 'E)-15']",15,"To add +45 and -30, we simply perform the addition operation.  +45 + (-30) = 45 - 30 = 15  Therefore, the sum of +45 and -30 is 15.  #15",,15.0
"In how many ways can the letters of the word ""PROBLEC"" be rearranged to make 7 letter words such that none of the letters repeat? ['A)2!', 'B)3!', 'C)7!', 'D)8!', 'E)9!']",7!,"To find the number of ways the letters of the word ""PROBLEC"" can be rearranged to make 7-letter words such that none of the letters repeat, we need to consider that there are 7 distinct letters in the word.  The number of ways to arrange 7 distinct letters in a 7-letter word is given by 7!, which is the number of permutations of 7 objects.  Therefore, the answer is:  # 7!",,7.0
"Let A and B be independent events with P (A) = 0.2 and P(B) = 0.8. Find P(A/B)? ['A)0.2', 'B)0.4', 'C)0.6', 'D)1.2', 'E)1.5']",0.2,"To find the conditional probability $P(A|B)$, we use the formula:  $$P(A|B) = \frac{P(A \cap B)}{P(B)}$$  Since events A and B are independent, $P(A \cap B) = P(A) \cdot P(B)$.  Given that $P(A) = 0.2$ and $P(B) = 0.8$, we have:  $$P(A|B) = \frac{0.2 \cdot 0.8}{0.8} = 0.2$$  Therefore, $P(A|B) = 0.2$.  #  0.2",,0.2
"Consider there is an staircase elevator and you are coming down. If you walk 20 steps and stop, then you reach bottom in 10 minutes. If you walk 10 steps and stop, you reach to the ground in 20 minutes. What is the speed of the elevator? ['A)1 step/minute', 'B)2 step/minute', 'C)3 step/minute', 'D)4 step/minute', 'E)None of the above']",1 step/minute,"Let's denote the speed of the elevator as $v$ steps per minute and the time it takes for the elevator to move one step as $t$ minutes.  From the information given, we can set up the following equations based on the two scenarios:  1. When you walk 20 steps and stop, you reach the bottom in 10 minutes: $20(v + t) = 10$  2. When you walk 10 steps and stop, you reach the bottom in 20 minutes: $10(v + t) = 20$  Solving these two equations simultaneously will give us the values of $v$ and $t$.  Expanding the first equation: $20v + 20t = 10$  Expanding the second equation: $10v + 10t = 20$  Now, we can solve these two equations simultaneously. Subtracting the second equation from the first gives: $10v + 10t - 10v - 10t = 20 - 10$  Simplifying: $0 = 10$  This implies that the system of equations is inconsistent, which means there is no solution that satisfies both equations simultaneously. This suggests that the information given is contradictory or incorrect.  Therefore, the speed of the elevator cannot be determined from the given information.  # None of the above",,10.0
"Last year, a Home Appliance Store sold an average(arithmetic mean) of 42 microwave ovens per month. In the first 10 months of this year,the store has sold an average(arithmetic mean) of only 20 microwave ovens per month. What was the average number of microwave ovens sold per month during the entire 22 months period ? ['A)21', 'B)30', 'C)31', 'D)32', 'E)None of the above']",32,"Let's denote the total number of microwave ovens sold last year as $X$. Since the average number of microwave ovens sold per month last year was 42, we have:  $X = 42 \times 12 = 504$  Now, let's denote the total number of microwave ovens sold in the first 10 months of this year as $Y$. Since the average number of microwave ovens sold per month in the first 10 months of this year was 20, we have:  $Y = 20 \times 10 = 200$  Therefore, the total number of microwave ovens sold in the entire 22 months period is:  $X + Y = 504 + 200 = 704$  The average number of microwave ovens sold per month during the entire 22 months period is:  $\frac{X + Y}{22} = \frac{704}{22} = 32$  So, the average number of microwave ovens sold per month during the entire 22 months period is 32.  #32",,32.0
"An exam is given in a certain class. The average (arithmetic mean) of the highest score and the lowest score is equal to x. If the average score for the entire class is equal to y and there are z students in the class, where z > 5, then in terms of x, y, and z, what is the average score for the class excluding the highest and lowest scorers? ['A)(zy – 2x)/z', 'B)(zy – 2)/z', 'C)(zx – y)/(z – 2)', 'D)(zy – 2x)/(z -2)', 'E)(zy – x)/(z + 2)']",(zy – 2x)/(z -2),"Let the highest score be H and the lowest score be L.   Given that the average of the highest and lowest scores is x, we have: (H + L) / 2 = x H + L = 2x  Given that the average score for the entire class is y, we have: (Total score of all students) / (Number of students) = y (Total score of all students) = y * z  We know that there are z students in the class, and we are asked to find the average score for the class excluding the highest and lowest scorers. This means we need to find the total score of all students excluding the highest and lowest scorers.  Total score of all students excluding highest and lowest scorers = Total score of all students - (H + L)  Total score of all students excluding highest and lowest scorers = y * z - 2x  Now, to find the average score for the class excluding the highest and lowest scorers, we divide the total score of all students excluding highest and lowest scorers by the number of students excluding the highest and lowest scorers, which is z - 2.  Average score for the class excluding the highest and lowest scorers = (y * z - 2x) / (z - 2)  Therefore, the answer is: # (zy - 2x) / (z - 2)",,2.0
"[5 + ? × 19 - 15 - 7]/[13 × 13 - 156] = 6 ['A)4', 'B)4.5', 'C)5', 'D)5.5', 'E)6.5']",5,"To solve this equation, we will follow the order of operations (PEMDAS/BODMAS):  1. First, we will simplify the expression inside the square brackets: \[5 + ? \times 19 - 15 - 7\]  2. Next, we will simplify the expression in the denominator: \[13 \times 13 - 156\]  3. Then, we will divide the result from step 1 by the result from step 2 and set it equal to 6: \[\frac{5 + ? \times 19 - 15 - 7}{13 \times 13 - 156} = 6\]  Let's start by simplifying the expressions inside the square brackets: \[5 + ? \times 19 - 15 - 7 = 5 + 19? - 15 - 7 = 19? - 17\]  Now, we substitute this back into the equation: \[\frac{19? - 17}{13 \times 13 - 156} = 6\]  Simplify the denominator: \[13 \times 13 - 156 = 169 - 156 = 13\]  Substitute back into the equation: \[\frac{19? - 17}{13} = 6\]  Now, we can solve for ?: \[19? - 17 = 6 \times 13\] \[19? - 17 = 78\] \[19? = 95\] \[? = \frac{95}{19}\] \[? = 5\]  Therefore, the value of ? is 5.  # Answer # 5",,5.0
"A grocer makes a 25% profit on the selling price for each bag of flour it sells. If he sells each bag for $100 and makes $3,000 in profit, how many bags did he sell? ['A)12', 'B)16', 'C)24', 'D)30', 'E)40']",24,"Let's denote the cost price of each bag of flour as $x.   Given that the grocer makes a 25% profit on the selling price, the selling price of each bag of flour is $100. This means that the cost price plus the profit is equal to the selling price:  $x + 0.25 \times 100 = 100$  $x + 25 = 100$  $x = 75$  Therefore, the cost price of each bag of flour is $75.  The profit made on each bag is $100 - $75 = $25.  Given that the total profit made by selling the bags of flour is $3,000, we can set up the equation:  $25 \times \text{number of bags} = 3000$  $\text{number of bags} = \frac{3000}{25}$  $\text{number of bags} = 120$  Therefore, the grocer sold 120 bags of flour.  #120",,120.0
"Alex and Jacob works at a toy shop that make toys. Alex takes 7 hours to make a toy, and Jacob takes 9 hours to make a toy. During a month, both of them makes 35 toys in total. If both of them have worked for almost similar number of hours how many toys have been prepared by Jacob? ['A)15', 'B)16', 'C)17', 'D)18', 'E)19']",15,"Let's denote the number of toys Alex made as $x$ and the number of toys Jacob made as $y$.  We know that Alex takes 7 hours to make a toy, so the total number of hours Alex worked is $7x$. Similarly, Jacob takes 9 hours to make a toy, so the total number of hours Jacob worked is $9y$.  We are given that both of them make 35 toys in total, so we have the equation $x + y = 35$.  We are also given that both of them have worked for almost similar number of hours, so we have the equation $7x \approx 9y$.  Now, we can solve these two equations simultaneously to find the number of toys made by Jacob.  From the second equation, we have $y \approx \frac{7}{9}x$.  Substitute this into the first equation:  $x + \frac{7}{9}x = 35$  Solving for $x$:  $\frac{16}{9}x = 35$  $x = \frac{35 \times 9}{16} = 19.6875$  Now, we can find the number of toys made by Jacob:  $y = 35 - x = 35 - 19.6875 = 15.3125$  Therefore, the number of toys prepared by Jacob is approximately 15.  # Answer  A)15",,15.0
"John likes to have lightly flavored tea every evening. In a 50% strong milk tea, he replaces 15% of it with milk twice. Then, he replaces 10 percent of the resultant solution with more milk.
What is the final concentration of tea John drinks? ['A)15.38%', 'B)42%', 'C)39.86%', 'D)22.35%', 'E)32.51%']",32.51%,"Let's assume John starts with 100 units of 50% strong milk tea.  After replacing 15% of it with milk twice, the concentration of tea in the solution becomes: 50% * 0.85 * 0.85 = 36.125%  Now, John replaces 10% of this solution with more milk, so the final concentration of tea in the solution becomes: 36.125% * 0.90 = 32.5125%  Therefore, the final concentration of tea John drinks is 32.51%.  # 32.51%",,32.51
"In a class 1/16 of the students study math, 1/10 of the students study bio, 1/8 of the students study english. The total number of students is a 4 digit number. Find the diffrence between maximum number of students and minimum number of students. ['A)8880', 'B)8870', 'C)8890', 'D)7890', 'E)6780']",8880,"Let the total number of students be $x$.  Given that: - $\frac{1}{16}x$ students study math, - $\frac{1}{10}x$ students study bio, - $\frac{1}{8}x$ students study English.  To find the minimum number of students, we need to find the least common multiple (LCM) of 16, 10, and 8, which is 80. This means the total number of students $x$ must be a multiple of 80.  The minimum number of students is when $x = 80$, and the number of students studying each subject is: - Math: $\frac{1}{16} \times 80 = 5$ students, - Bio: $\frac{1}{10} \times 80 = 8$ students, - English: $\frac{1}{8} \times 80 = 10$ students.  So, the minimum number of students is $80 + 5 + 8 + 10 = 103$.  To find the maximum number of students, we need to find the highest common factor (HCF) of 16, 10, and 8, which is 2. This means the total number of students $x$ must be a multiple of 2.  The maximum number of students is when $x = 9998$ (the largest 4-digit number divisible by 2), and the number of students studying each subject is: - Math: $\frac{1}{16} \times 9998 = 624.875$ students (round up to 625), - Bio: $\frac{1}{10} \times 9998 = 999.8$ students (round down to 999), - English: $\frac{1}{8} \times 9998 = 1249.75$ students (round up to 1250).  So, the maximum number of students is $9998 + 625 + 999 + 1250 = 12872$.  The difference between the maximum and minimum number of students is $12872 - 103 = 12769$.  # Answer  12769",,12769.0
"On a normal day Bill usually averages about 15 mph when riding his bicycle. On a windy day, his speed is reduced by 4 mph. How far can Bill travel on a windy day in 21 minutes? Round to the nearest hundredth. ['A)2 miles', 'B)2.25 miles', 'C)3.25 miles', 'D)3.85 miles', 'E)2.85 miles']",3.85 miles,"To find out how far Bill can travel on a windy day in 21 minutes, we first need to calculate his speed on a windy day.   On a normal day, Bill's speed is 15 mph. On a windy day, his speed is reduced by 4 mph, so his speed on a windy day is 15 mph - 4 mph = 11 mph.  Next, we need to convert 21 minutes to hours because Bill's speed is given in miles per hour. There are 60 minutes in an hour, so 21 minutes is equal to 21/60 = 0.35 hours.  Now, we can calculate the distance Bill can travel on a windy day in 21 minutes using the formula: distance = speed * time.  distance = 11 mph * 0.35 hours = 3.85 miles.  Therefore, Bill can travel 3.85 miles on a windy day in 21 minutes.  # 3.85 miles",,3.85
"A retailer sold an appliance for 40 percent above cost, which represented a gross profit of $20.00. For what price did the retailer sell the appliance? ['A)$27.30', 'B)$51.00', 'C)$63.00', 'D)$70.00', 'E)$91.00']",$70.00,"Let's denote the cost of the appliance as $C$.  The retailer sold the appliance for 40 percent above cost, which means the selling price is $C + 0.4C = 1.4C.  The gross profit is the difference between the selling price and the cost, which is $1.4C - C = $0.4C.  Given that the gross profit is $20.00, we have:  $0.4C = $20.00  Dividing both sides by 0.4, we find:  C = $50.00  Therefore, the selling price of the appliance is:  $50.00 + $20.00 = $70.00  # $70.00",,70.0
"At 6% per annum simple interest, Rahul borrowed Rs. 500. What amount will he pay to clear the debt after 4 years ['A)750', 'B)700', 'C)620', 'D)600', 'E)None of these']",620,"To calculate the total amount Rahul will pay to clear the debt after 4 years with 6% per annum simple interest, we use the formula:  Total amount = Principal + Simple Interest  Given: Principal (P) = Rs. 500 Rate of interest (R) = 6% per annum = 6/100 = 0.06 Time (T) = 4 years  Simple Interest (SI) = P * R * T  Substitute the values into the formula:  SI = 500 * 0.06 * 4 SI = 120  Total amount = Principal + Simple Interest Total amount = 500 + 120 Total amount = 620  Therefore, the amount Rahul will pay to clear the debt after 4 years is Rs. 620.  # 620",,620.0
"A computer routine was developed to generate two numbers (x,y) the first being a random number between 0 and 100 inclusive, and the second being less than or equal to the square root of the first. Each of the following pair satisfies the routine except ['A)(99,10)', 'B)(85,9)', 'C)(50,7)', 'D)(1,1)', 'E)(1,0)']","(99,10)","Let's analyze each pair given:  A) (99, 10): The square root of 99 is approximately 9.95, which is greater than 10. So, this pair does not satisfy the routine.  B) (85, 9): The square root of 85 is approximately 9.22, which is greater than 9. So, this pair does not satisfy the routine.  C) (50, 7): The square root of 50 is approximately 7.07, which is equal to 7. So, this pair satisfies the routine.  D) (1, 1): The square root of 1 is 1. Since the second number is allowed to be less than or equal to the square root of the first, this pair satisfies the routine.  E) (1, 0): The square root of 1 is 1. Since the second number is allowed to be less than or equal to the square root of the first, this pair satisfies the routine.  Therefore, the pairs that satisfy the routine are (C) (50, 7), (D) (1, 1), and (E) (1, 0).  # 3",,3.0
"A jeep travels a certain distance taking 6 hours in the forward journey. During the return journey, it increased its speed by 12km/hr and took 4 hours. What is the distance travelled by the jeep? ['A)126km', 'B)144km', 'C)127km', 'D)228km', 'E)128km']",144km,"Let the speed of the jeep during the forward journey be \(x\) km/hr.   Given that the time taken during the forward journey is 6 hours, the distance travelled can be calculated as \(6x\) km.  During the return journey, the speed of the jeep is increased by 12 km/hr, so the speed becomes \(x+12\) km/hr.  Given that the time taken during the return journey is 4 hours, the distance travelled can be calculated as \(4(x+12)\) km.  Since the distance travelled is the same in both cases, we have the equation:  \(6x = 4(x+12)\)  Solving this equation gives:  \(6x = 4x + 48\)  \(2x = 48\)  \(x = 24\)  Therefore, the distance travelled by the jeep is:  \(6x = 6 \times 24 = 144\) km  # Answer  144km",,144.0
"When I was 2 years old, my brother was half my age. Now I am 60 years old, how old is my brother? ['A)A)59', 'B)B)69', 'C)C)79', 'D)D)89', 'E)E)99']",A)59,"Let's solve this problem step by step:  When you were 2 years old, your brother was half your age, which means he was 1 year younger than you.  Now, you are 60 years old, which means there is a 59-year age gap between you and your brother.  To find your brother's current age, we need to subtract this 59-year gap from your age:  60 years - 59 years = 1 year  So, your brother is currently 1 year old.  # 1",,1.0
"The original retail price of an appliance was 60 percent more than its wholesale cost. If the appliance was actually sold for 20 percent less than the original retail price, then it was sold for what percent more than its wholesale cost? ['A)20%', 'B)28%', 'C)36%', 'D)40%', 'E)42%']",28%,"Let's denote the wholesale cost as $x$.  The original retail price is 60% more than the wholesale cost, so it is $x + 0.6x = 1.6x$.  The appliance was sold for 20% less than the original retail price, so the selling price is $0.8 \times 1.6x = 1.28x$.  The selling price is $1.28x$ and the wholesale cost is $x$, so the appliance was sold for $1.28x - x = 0.28x$ more than its wholesale cost.  To find the percentage, we divide this difference by the wholesale cost and multiply by 100:  $\frac{0.28x}{x} \times 100 = 28\%$  Therefore, the appliance was sold for 28% more than its wholesale cost.  # Answer  28%",,28.0
"On a map, the length of the road from Town F to Town G is measured to be 20 inches. On this map, 1/4 inch represents an actual distance of 10 miles. What is the actual distance, in miles, from Town F to Town G along this road? ['A)800', 'B)720', 'C)960', 'D)1140', 'E)1160']",800,"Let the actual distance from Town F to Town G be x miles.  Given that 1/4 inch on the map represents 10 miles in reality, we can set up the proportion:  (1/4) inch / 10 miles = 20 inches / x miles  Solving for x, we get:  x = (20 inches * 10 miles) / (1/4) inches x = 200 miles / (1/4) x = 200 * 4 x = 800  Therefore, the actual distance from Town F to Town G along this road is 800 miles.  # 800",,800.0
"When folded into two equal halves a rectangular sheet had a perimeter of 48cm for each part folded along one set of sides and the same is 66cm when folded along the other set of sides. Find the area of the sheet. ['A)1584', 'B)1120', 'C)792', 'D)1320', 'E)1200']",1120,"Let the length of the rectangle be $l$ and the width be $w$.   When folded along the length, the perimeter of each part is 48 cm. This means that the length of each part is $\frac{48}{2} = 24$ cm. Since the length of the folded part is the same as the original width, we have $w = 24$ cm.  When folded along the width, the perimeter of each part is 66 cm. This means that the width of each part is $\frac{66}{2} = 33$ cm. Since the width of the folded part is the same as the original length, we have $l = 33$ cm.  The area of the rectangle is given by $A = l \times w = 33 \times 24 = 792$ square cm.  Therefore, the area of the sheet is $\boxed{792}$ square cm.   # 792",,792.0
"Suppose you can travel from a place M to a place N by 3 buses, from place N to place O by 4 buses, from place O to place P by 1 buses and from place P to place Q by 3 buses. In how many ways can you travel from M to Q ? ['A)24', 'B)36', 'C)72', 'D)84', 'E)None']",36,"To find the total number of ways to travel from M to Q, we need to multiply the number of ways for each leg of the journey.  From M to N: 3 buses From N to O: 4 buses From O to P: 1 bus From P to Q: 3 buses  Total number of ways = 3 * 4 * 1 * 3 = 36  # Answer  36",,36.0
