An industrial machine made 9 shirts yesterday and 44 shirts today. It can make 3 shirts a minute. How many minutes did the machine work yesterday?,3,"To find out how many minutes the machine worked yesterday, we first need to determine the total number of shirts made yesterday.  The machine made 9 shirts yesterday.  Next, we know that the machine can make 3 shirts per minute. To find out how many minutes it took to make 9 shirts, we can use the formula:  \[ \text{Time (in minutes)} = \frac{\text{Total shirts made}}{\text{Shirts made per minute}} \]  Substituting the values we have:  \[ \text{Time} = \frac{9 \text{ shirts}}{3 \text{ shirts/minute}} = 3 \text{ minutes} \]  Thus, the machine worked for 3 minutes yesterday.  # 3",,3
Bryan took a look at his books and magazines. If he has 9 books and 46 magazines in each of his 10 bookshelves How many magazines does he have in total?,460,"To find the total number of magazines Bryan has, we need to consider the information given:  - Bryan has 46 magazines on each of his 10 bookshelves.  To calculate the total number of magazines, we multiply the number of magazines per bookshelf by the number of bookshelves:  \[ \text{Total magazines} = \text{Number of magazines per bookshelf} \times \text{Number of bookshelves} \]  Substituting the values:  \[ \text{Total magazines} = 46 \times 10 \]  Now, performing the multiplication:  \[ 46 \times 10 = 460 \]  Thus, the total number of magazines Bryan has is:  # 460",,460
Dave had 17 apps on his phone. After adding some he had 18 left. How many apps did he add?,1,"Let's analyze the problem step by step.  1. Initially, Dave had 17 apps on his phone. 2. After adding some apps, he ended up with 18 apps.  To find out how many apps Dave added, we can set up the following equation:  Let \( x \) be the number of apps Dave added.  The total number of apps after adding \( x \) apps can be expressed as: \[ 17 + x = 18 \]  Now, we can solve for \( x \): \[ x = 18 - 17 \] \[ x = 1 \]  Thus, Dave added 1 app to his phone.  # 1",,1
Dan has $ 4. He bought a candy bar for $ 7 and a chocolate for $ 6. How much money did he spend buying the candy bar and chocolate?,13,"To find out how much money Dan spent on the candy bar and the chocolate, we need to add the costs of both items together.  The cost of the candy bar is $7, and the cost of the chocolate is $6.  Now, we perform the addition:  \[ \text{Total cost} = \text{Cost of candy bar} + \text{Cost of chocolate} = 7 + 6 \]  Calculating this gives:  \[ \text{Total cost} = 13 \]  Thus, Dan spent a total of $13 on the candy bar and chocolate.  # 13",,13
The bananas in Philip's collection are organized into 196 groups. If there are a total of 392 bananas in Philip's banana collection How big is each group?,2,"To find out how many bananas are in each group, we need to divide the total number of bananas by the number of groups.  We have: - Total number of bananas = 392 - Number of groups = 196  We can calculate the size of each group using the formula:  \[ \text{Size of each group} = \frac{\text{Total number of bananas}}{\text{Number of groups}} \]  Substituting the values:  \[ \text{Size of each group} = \frac{392}{196} \]  Now, we perform the division:  \[ \frac{392}{196} = 2 \]  Thus, each group contains 2 bananas.  # 2",,2
The cave is 1218 feet deep and they are already at 849 feet. If they are travelling at speed of 17 How much farther until they reach the end of the cave?,369,"To determine how much farther they need to travel until they reach the end of the cave, we first need to find out how deep they still need to go.  1. **Calculate the remaining depth**:    - Total depth of the cave = 1218 feet    - Current depth = 849 feet     Remaining depth = Total depth - Current depth    \[    \text{Remaining depth} = 1218 - 849 = 369 \text{ feet}    \]  2. **Determine the distance they need to travel**:    Since they are currently at 849 feet and need to reach 1218 feet, the distance they need to travel is simply the remaining depth calculated above.  Thus, the distance they need to travel to reach the end of the cave is 369 feet.  # 369",,369
The Ferris wheel in paradise park has 4 seats. If 20 people can ride the wheel at the same time How many people can each seat hold?,5,"To determine how many people each seat on the Ferris wheel can hold, we start with the information given:  - The Ferris wheel has 4 seats. - A total of 20 people can ride the wheel at the same time.  To find out how many people can sit in each seat, we divide the total number of people by the number of seats:  \[ \text{Number of people per seat} = \frac{\text{Total number of people}}{\text{Number of seats}} = \frac{20}{4} \]  Calculating this gives:  \[ \frac{20}{4} = 5 \]  Thus, each seat can hold 5 people.  The final answer is:  # 5",,5
A farmer had 177 tomatoes and 12 potatoes in his garden. If he picked 53 tomatoes How many tomatoes and potatoes does he have left?,136,"To find out how many tomatoes and potatoes the farmer has left after picking 53 tomatoes, we can follow these steps:  1. **Calculate the remaining tomatoes:**    - The farmer initially had 177 tomatoes.    - He picked 53 tomatoes.    - To find the remaining tomatoes, we subtract the number of tomatoes picked from the initial amount:      \[      \text{Remaining tomatoes} = 177 - 53      \]    - Performing the subtraction:      \[      177 - 53 = 124      \]    - So, the farmer has 124 tomatoes left.  2. **Calculate the remaining potatoes:**    - The farmer initially had 12 potatoes.    - Since he did not pick any potatoes, the number of potatoes remains the same:      \[      \text{Remaining potatoes} = 12      \]  3. **Summarize the results:**    - Remaining tomatoes: 124    - Remaining potatoes: 12  Now, we can state the final answer:  # 124 tomatoes and 12 potatoes",,12
Danny collects bottle caps. He lost 66 bottle caps at the park. Now he has 25 bottle caps in his collection. How many bottle caps did danny have at first?,91,"To find out how many bottle caps Danny had at first, we can set up the equation based on the information given.  Let \( x \) be the number of bottle caps Danny had at first. According to the problem, he lost 66 bottle caps and now has 25 bottle caps left. We can express this relationship with the following equation:  \[ x - 66 = 25 \]  To solve for \( x \), we will add 66 to both sides of the equation:  \[ x - 66 + 66 = 25 + 66 \]  This simplifies to:  \[ x = 91 \]  Thus, Danny had 91 bottle caps at first.  # 91",,91
"Jack received 4 emails in the morning, 5 emails in the afternoon and 8 emails in the evening. How many emails did Jack receive in the afternoon and evening?",13,"To find out how many emails Jack received in the afternoon and evening, we need to add the number of emails he received during those two times.  Jack received: - 5 emails in the afternoon - 8 emails in the evening  Now, we can calculate the total number of emails received in the afternoon and evening:  Total emails in the afternoon and evening = Emails in the afternoon + Emails in the evening Total emails = 5 + 8  Now, performing the addition:  Total emails = 13  Thus, the total number of emails Jack received in the afternoon and evening is:  # 13",,13
Paco had 22 sweet cookies and 75 salty cookies. He ate 15 sweet cookies and 54 salty cookies. How many sweet cookies did Paco have left?,7,"To find out how many sweet cookies Paco has left after eating some, we start with the initial number of sweet cookies he had and subtract the number he ate.  1. Initial number of sweet cookies: 22 2. Number of sweet cookies eaten: 15  Now, we perform the subtraction:  \[ \text{Sweet cookies left} = \text{Initial sweet cookies} - \text{Sweet cookies eaten} \] \[ \text{Sweet cookies left} = 22 - 15 = 7 \]  Thus, Paco has 7 sweet cookies left.  # 7",,7
The ring toss game at the carnival made the same amount of money each day. In total in 5 days they earned 165 dollars. How much did they make per day?,33,"To find out how much money the ring toss game made per day, we need to divide the total earnings over the 5 days by the number of days.  The total earnings over 5 days is $165.  We can calculate the daily earnings as follows:  \[ \text{Daily Earnings} = \frac{\text{Total Earnings}}{\text{Number of Days}} = \frac{165 \text{ dollars}}{5 \text{ days}} \]  Now, performing the division:  \[ \text{Daily Earnings} = \frac{165}{5} = 33 \text{ dollars} \]  Thus, the ring toss game made $33 per day.  # 33",,33
Dave had 24 files and 13 apps on his phone. After deleting some apps and files he had 17 apps and 21 files left. How many files did he delete?,3,"To find out how many files Dave deleted, we can start by determining how many files he had initially and how many he has left after deletion.  1. **Initial number of files**: 24 2. **Final number of files**: 21  Now, we can calculate the number of files deleted:  \[ \text{Files deleted} = \text{Initial files} - \text{Final files} \]  Substituting the values:  \[ \text{Files deleted} = 24 - 21 = 3 \]  Thus, Dave deleted 3 files.  The final answer is:  # 3",,3
In a school there are 569 girls and 236 boys. How many more girls than boys does the school have?,333,"To find out how many more girls than boys there are in the school, we need to subtract the number of boys from the number of girls.  Given: - Number of girls = 569 - Number of boys = 236  We perform the subtraction:  \[ \text{Number of more girls than boys} = \text{Number of girls} - \text{Number of boys} = 569 - 236 \]  Now, we calculate:  \[ 569 - 236 = 333 \]  Thus, the school has 333 more girls than boys.  # 333",,333
Rebecca wants to split a collection of eggs into groups of 11. If each group has 2 eggs How many eggs does Rebecca have?,22,"To determine how many eggs Rebecca has, we need to analyze the information given in the problem.  Rebecca wants to split her collection of eggs into groups of 11. However, the problem states that each group has 2 eggs. This seems to be a misunderstanding because if each group has 2 eggs, then the grouping of 11 does not apply directly.  Let's clarify the situation:  1. If Rebecca is grouping her eggs into groups of 11, then each group should contain 11 eggs. 2. If we interpret the problem as asking how many eggs she has if she can form groups of 11, we can set up the equation based on the number of groups.  Let \( n \) be the number of groups of 11. Then the total number of eggs \( E \) can be expressed as: \[ E = 11n \]  However, if we consider the statement ""each group has 2 eggs,"" it seems to imply that she is actually forming groups of 2 eggs instead.   If we assume she is forming groups of 2 eggs, then the number of groups \( g \) can be expressed as: \[ g = \frac{E}{2} \]  To find the total number of eggs, we need to reconcile these two interpretations.   If we assume she can form groups of 11 and each group has 2 eggs, we can set up the following equation: \[ E = 11 \times 2 \] This means she can form 11 groups of 2 eggs each.  Calculating this gives: \[ E = 22 \]  Thus, Rebecca has a total of 22 eggs.  Therefore, the final answer is:  # 22",,22
Mary is baking a cake. The recipe calls for 7 cups of sugar and 10 cups of flour. She already put in 4 cups of sugar. How many more cups of sugar does she need to add?,3,"To determine how many more cups of sugar Mary needs to add, we start with the total amount of sugar required for the recipe and subtract the amount she has already added.  1. The total amount of sugar needed for the recipe is 7 cups. 2. Mary has already added 4 cups of sugar.  Now, we calculate the remaining amount of sugar needed:  Remaining sugar = Total sugar needed - Sugar already added Remaining sugar = 7 cups - 4 cups Remaining sugar = 3 cups  Thus, Mary needs to add 3 more cups of sugar.  # 3",,3
Dave had 21 apps on his phone. He added 89 new apps. After deleting some he had 24 left. How many more apps did he add than he deleted?,3,"To solve the problem, we need to determine how many apps Dave deleted and how many he added in total.  1. **Initial number of apps**: Dave started with 21 apps. 2. **Apps added**: He added 89 new apps. 3. **Total apps after adding**:     \[    \text{Total apps} = \text{Initial apps} + \text{Apps added} = 21 + 89 = 110    \]  4. **Apps remaining after deletion**: After deleting some apps, he had 24 apps left.  5. **Apps deleted**: To find out how many apps he deleted, we subtract the number of apps remaining from the total number of apps he had after adding:    \[    \text{Apps deleted} = \text{Total apps} - \text{Apps remaining} = 110 - 24 = 86    \]  6. **Total apps added**: He added 89 apps.  7. **Difference between apps added and deleted**: Now we find out how many more apps he added than he deleted:    \[    \text{Difference} = \text{Apps added} - \text{Apps deleted} = 89 - 86 = 3    \]  Thus, Dave added 3 more apps than he deleted.  # 3",,3
During summer break 202958 kids from Lawrence county go to camp and the other 777622 kids stay home. How many more kids stayed home compared to those who went to the camp?,574664,"To find out how many more kids stayed home compared to those who went to camp, we need to subtract the number of kids who went to camp from the number of kids who stayed home.  Let: - Number of kids who went to camp = 202958 - Number of kids who stayed home = 777622  Now, we perform the subtraction:  \[ \text{Difference} = \text{Number of kids who stayed home} - \text{Number of kids who went to camp} \]  Substituting the values:  \[ \text{Difference} = 777622 - 202958 \]  Now, we calculate the difference:  \[ 777622 - 202958 = 574664 \]  Thus, the number of more kids that stayed home compared to those who went to camp is 574664.  # 574664",,574664
The grasshopper and the frog had a jumping contest. The grasshopper jumped 13 inches. The grasshopper jumped 2 inches farther than the grasshopper. How far did the frog jump?,11,"Let's denote the distance the frog jumped as \( F \) inches. According to the problem, the grasshopper jumped 13 inches, and it is stated that the grasshopper jumped 2 inches farther than the frog.   This can be expressed mathematically as:  \[ 13 = F + 2 \]  To find the distance the frog jumped, we can rearrange the equation:  \[ F = 13 - 2 \]  Calculating this gives:  \[ F = 11 \]  Thus, the frog jumped 11 inches.  The final answer is:  # 11",,11
Allan brought 3 balloons and 20 balls while Jake brought 5 balloons and 59 balls to the park. How many balloons did Allan and Jake have in the park?,8,"To find the total number of balloons that Allan and Jake had in the park, we need to add the number of balloons each of them brought.  Allan brought 3 balloons, and Jake brought 5 balloons.  Now, we can calculate the total:  Total balloons = Balloons brought by Allan + Balloons brought by Jake Total balloons = 3 + 5 Total balloons = 8  Thus, the total number of balloons that Allan and Jake had in the park is:  # 8",,8
He then went to see the oranges being harvested. He found out that they harvest 8 sacks per day. How many days will it take to harvest 24 sacks of oranges?,3,"To determine how many days it will take to harvest 24 sacks of oranges when 8 sacks are harvested per day, we can use the following formula:  \[ \text{Number of days} = \frac{\text{Total sacks}}{\text{Sacks per day}} \]  Substituting the given values:  \[ \text{Number of days} = \frac{24 \text{ sacks}}{8 \text{ sacks per day}} = 3 \text{ days} \]  Thus, it will take 3 days to harvest 24 sacks of oranges.  # 3",,3
Every day Ryan spends 6 hours on learning english and 5 hours on learning chinese. If he learns for 2 days How many hours does he spend on learning english in all?,12,"To find out how many hours Ryan spends on learning English in total over 2 days, we first need to determine how many hours he spends on English each day.  Ryan spends 6 hours learning English each day.   Now, we can calculate the total hours spent on English over 2 days:  Total hours spent on English = Hours spent per day × Number of days Total hours spent on English = 6 hours/day × 2 days Total hours spent on English = 12 hours  Thus, the total hours Ryan spends on learning English in all is:  # 12",,12
Baker made 144 cakes. He sold 71 of them. Then he made 111 more cakes. How many more cakes did baker make than those he sold?,184,"To find out how many more cakes the baker made than those he sold, we can follow these steps:  1. **Calculate the total number of cakes made by the baker:**    - Initially, the baker made 144 cakes.    - Then, he made an additional 111 cakes.    - Total cakes made = 144 + 111 = 255 cakes.  2. **Determine the number of cakes sold:**    - The baker sold 71 cakes.  3. **Calculate the difference between the total cakes made and the cakes sold:**    - More cakes made than sold = Total cakes made - Cakes sold    - More cakes made than sold = 255 - 71 = 184 cakes.  Thus, the baker made 184 more cakes than he sold.  # 184",,184
There were 12 people on the bus. At the next stop 4 more people got on the bus. Each bus can not have more than 36 people. How many people are there on the bus now?,16,"To find the total number of people on the bus after the next stop, we start with the initial number of people and then add the number of people who got on.  1. Initial number of people on the bus: 12 2. Number of people who got on the bus at the next stop: 4  Now, we add these two numbers together:  \[ \text{Total number of people on the bus} = \text{Initial number} + \text{Number who got on} \] \[ \text{Total number of people on the bus} = 12 + 4 = 16 \]  Next, we check if this total exceeds the maximum capacity of the bus, which is 36 people. Since 16 is less than 36, we confirm that the bus is not over capacity.  Thus, the total number of people on the bus now is:  # 16",,16
Allan brought 5 balloons and Jake brought 6 balloons to the park. Jake then bought 3 more balloons at the park. How many balloons did Jake bring to the park?,9,"To find out how many balloons Jake brought to the park, we need to consider the balloons he initially brought and the additional balloons he bought at the park.  1. Jake initially brought 6 balloons to the park. 2. Then, he bought 3 more balloons at the park.  To find the total number of balloons Jake brought to the park, we simply add the balloons he initially brought to the balloons he bought:  Total balloons Jake brought = Initial balloons + Bought balloons Total balloons Jake brought = 6 + 3  Now, we perform the addition:  Total balloons Jake brought = 9  Thus, the total number of balloons Jake brought to the park is:  # 9",,9
An industrial machine worked for 5 minutes. It can make 4 shirts a minute. How many shirts did machine make?,20,"To find out how many shirts the machine made, we can use the following steps:  1. Determine the number of minutes the machine worked: 5 minutes. 2. Determine the rate at which the machine produces shirts: 4 shirts per minute. 3. Multiply the number of minutes by the rate of production to find the total number of shirts made.  The calculation is as follows:  \[ \text{Total shirts} = \text{Minutes worked} \times \text{Shirts per minute} \] \[ \text{Total shirts} = 5 \text{ minutes} \times 4 \text{ shirts/minute} = 20 \text{ shirts} \]  Thus, the machine made a total of 20 shirts.  # 20",,20
Paco had 9 sweet cookies and 6 salty cookies. He ate 36 sweet cookies and 3 salty cookies. How many salty cookies did Paco have left?,3,"To determine how many salty cookies Paco has left, we start with the initial number of salty cookies he had and then subtract the number of salty cookies he ate.  1. **Initial number of salty cookies**: Paco had 6 salty cookies. 2. **Salty cookies eaten**: Paco ate 3 salty cookies.  Now, we perform the subtraction to find out how many salty cookies are left:  \[ \text{Salty cookies left} = \text{Initial salty cookies} - \text{Salty cookies eaten} \] \[ \text{Salty cookies left} = 6 - 3 = 3 \]  Thus, the number of salty cookies Paco has left is:  # 3",,3
A book has 3 chapters. The first chapter is 66 pages long the second chapter is 35 pages long and the third chapter is 24 pages long. How many pages does the book have altogether?,125,"To find the total number of pages in the book, we need to add the number of pages in each chapter together.  1. The first chapter has 66 pages. 2. The second chapter has 35 pages. 3. The third chapter has 24 pages.  Now, we can perform the addition:  \[ 66 + 35 + 24 \]  First, we add the first two chapters:  \[ 66 + 35 = 101 \]  Next, we add the pages of the third chapter:  \[ 101 + 24 = 125 \]  Thus, the total number of pages in the book is 125.  # 125",,125
Some children were riding on the bus. At the bus stop 2 more children got on the bus. Then there were 41 children altogether on the bus. How many children were riding on the bus before the bus stop?,39,"Let \( x \) be the number of children who were riding on the bus before the bus stop. According to the problem, when 2 more children got on the bus, the total number of children became 41.   We can set up the equation as follows:  \[ x + 2 = 41 \]  To find \( x \), we need to isolate it by subtracting 2 from both sides of the equation:  \[ x = 41 - 2 \]  Calculating the right side gives:  \[ x = 39 \]  Thus, the number of children who were riding on the bus before the bus stop is 39.  # 39",,39
Rebecca wants to split a collection of eggs into 3 groups. Rebecca has 4 marbles and 15 eggs. How many eggs will each group have?,5,"To determine how many eggs each group will have when Rebecca splits her 15 eggs into 3 groups, we need to divide the total number of eggs by the number of groups.  The calculation is as follows:  \[ \text{Number of eggs per group} = \frac{\text{Total number of eggs}}{\text{Number of groups}} = \frac{15}{3} \]  Now, performing the division:  \[ \frac{15}{3} = 5 \]  Thus, each group will have 5 eggs.  # 5",,5
After finding some bottle caps at the park danny has 32 bottle caps in his collection. If he had 25 bottle caps in his collection earlier How many bottle caps did he find at the park?,7,"To find out how many bottle caps Danny found at the park, we can set up a simple equation based on the information provided.  Let \( x \) be the number of bottle caps Danny found at the park. According to the problem:  1. Danny originally had 25 bottle caps. 2. After finding some more, he now has a total of 32 bottle caps.  We can express this relationship with the equation:  \[ 25 + x = 32 \]  To solve for \( x \), we subtract 25 from both sides of the equation:  \[ x = 32 - 25 \]  Calculating the right side gives:  \[ x = 7 \]  Thus, Danny found 7 bottle caps at the park.  # 7",,7
"Julia played tag with 15 kids on monday, 18 kids on tuesday and 97 kids on wednesday. How many kids did she play with on monday and tuesday?",33,"To find out how many kids Julia played with on Monday and Tuesday, we need to add the number of kids she played with on each of those days.  On Monday, she played with 15 kids. On Tuesday, she played with 18 kids.  Now, we perform the addition:  \[ 15 + 18 = 33 \]  Thus, the total number of kids Julia played with on Monday and Tuesday is 33.  # 33",,33
In Haley's class some boys love to play marbles. If Haley has 10 marbles and she gave 5 marbles to each boy How many boys did she give the marbles to?,2,"To determine how many boys Haley gave marbles to, we start with the total number of marbles she has, which is 10. She gives 5 marbles to each boy.  To find the number of boys, we can use the formula:  \[ \text{Number of boys} = \frac{\text{Total marbles}}{\text{Marbles per boy}} \]  Substituting the values we have:  \[ \text{Number of boys} = \frac{10}{5} = 2 \]  Thus, Haley gave marbles to 2 boys.  # 2",,2
After resting they decided to go for a swim. If the depth of the water is 10 times Dean's height and he stands at 9 feet How much deeper is the water than Dean's height?,81,"To find out how much deeper the water is than Dean's height, we first need to determine the depth of the water based on Dean's height.  1. **Dean's Height**: 9 feet 2. **Depth of the Water**: The problem states that the depth of the water is 10 times Dean's height.     \[    \text{Depth of the Water} = 10 \times \text{Dean's Height} = 10 \times 9 \text{ feet} = 90 \text{ feet}    \]  3. **Difference in Depth**: Now, we need to find out how much deeper the water is than Dean's height.     \[    \text{Difference} = \text{Depth of the Water} - \text{Dean's Height} = 90 \text{ feet} - 9 \text{ feet} = 81 \text{ feet}    \]  Thus, the water is 81 feet deeper than Dean's height.  # 81",,81
